"State","year","X","UR","rpci","rtw","dem_leg","rep_leg","bi_leg","UD","Ag","Cl","Man","Pro","Prof","Sale","Serv","fr","stid"
"Hawaii",1990,689,29.4,22433,0,1,0,0,31.9,NA,NA,NA,NA,NA,NA,NA,1.08503401360544,11
"Hawaii",1991,688,29.1,23253,0,1,0,0,31.4,NA,NA,NA,NA,NA,NA,NA,1.07903780068729,11
"Hawaii",1992,687,28.6,24542,0,1,0,0,31.9,NA,NA,NA,NA,NA,NA,NA,1.11538461538462,11
"Hawaii",1993,686,28.6,25133,0,1,0,0,31.8,NA,NA,NA,NA,NA,NA,NA,1.11188811188811,11
"Hawaii",1994,685,27.8,25400,0,1,0,0,29.7,NA,NA,NA,NA,NA,NA,NA,1.06834532374101,11
"Hawaii",1995,684,24.3,25788,0,1,0,0,25.8,NA,NA,NA,NA,NA,NA,NA,1.06172839506173,11
"Hawaii",1996,683,23.1,25665,0,1,0,0,24.4,NA,NA,NA,NA,NA,NA,NA,1.05627705627706,11
"Hawaii",1997,682,26.4,26334,0,1,0,0,28.4,"0.0177",0.1809,0.0576,0.1629,0.1972,0.1256,0.258,1.07575757575758,11
"Hawaii",1998,681,26.4,26756,0,1,0,0,27.7,"0.0101",0.1749,0.0609,0.1008,0.2085,0.296,0.1487,1.04924242424242,11
"Hawaii",1999,680,23.1,27768,0,1,0,0,25,NA,NA,NA,NA,NA,NA,NA,1.08225108225108,11
"Hawaii",2000,679,24.6,29319,0,1,0,0,25.7,NA,NA,NA,NA,NA,NA,NA,1.04471544715447,11
"Hawaii",2001,678,23.2,30229,0,1,0,0,25.1,NA,NA,NA,NA,NA,NA,NA,1.08189655172414,11
"Hawaii",2002,677,24.7,31257,0,1,0,0,25.5,NA,NA,NA,NA,NA,NA,NA,1.03238866396761,11
"Hawaii",2003,676,24,32467,0,1,0,0,25,NA,NA,NA,NA,NA,NA,NA,1.04166666666667,11
"Hawaii",2004,675,23.5,34277,0,1,0,0,24.6,NA,NA,NA,NA,NA,NA,NA,1.0468085106383,11
"Hawaii",2005,674,25.9,36375,0,1,0,0,26.8,NA,NA,NA,NA,NA,NA,NA,1.03474903474903,11
"Hawaii",2006,673,24.8,38480,0,1,0,0,26,NA,NA,NA,NA,NA,NA,NA,1.04838709677419,11
"Hawaii",2007,672,23.6,40490,0,1,0,0,24.4,NA,NA,NA,NA,NA,NA,NA,1.03389830508475,11
"Hawaii",2008,671,24.4,41969,0,1,0,0,25.6,NA,NA,NA,NA,NA,NA,NA,1.04918032786885,11
"Hawaii",2009,670,23.5,41082,0,1,0,0,24.3,NA,NA,NA,NA,NA,NA,NA,1.03404255319149,11
"Hawaii",2010,669,21.8,41574,0,1,0,0,23.6,NA,NA,NA,NA,NA,NA,NA,1.08256880733945,11
"Hawaii",2011,668,21.6,42809,0,1,0,0,22.7,NA,NA,NA,NA,NA,NA,NA,1.05092592592593,11
"Hawaii",2012,667,21.9,43812,0,1,0,0,23.4,NA,NA,NA,NA,NA,NA,NA,1.06849315068493,11
"Hawaii",2013,666,22.2,43931,0,1,0,0,23.6,NA,NA,NA,NA,NA,NA,NA,1.06306306306306,11
"Hawaii",2014,665,21.9,46044,0,1,0,0,23,NA,NA,NA,NA,NA,NA,NA,1.05022831050228,11
"Illinois",1979,810,29.2,10117,0,1,0,0,32.7,NA,NA,NA,NA,NA,NA,NA,1.11986301369863,13
"Illinois",1980,809,29.5,10950,0,0,0,1,31.6,NA,NA,NA,NA,NA,NA,NA,1.07118644067797,13
"Illinois",1981,808,25.6,12136,0,0,0,1,28.8,NA,NA,NA,NA,NA,NA,NA,1.125,13
"Illinois",1982,807,25,12869,0,1,0,0,28.2,NA,NA,NA,NA,NA,NA,NA,1.128,13
"Illinois",1983,806,24.4,13412,0,1,0,0,27.7,NA,NA,NA,NA,NA,NA,NA,1.13524590163934,13
"Illinois",1984,805,22.6,14784,0,1,0,0,25,NA,NA,NA,NA,NA,NA,NA,1.10619469026549,13
"Illinois",1985,804,22.4,15545,0,1,0,0,24.4,NA,NA,NA,NA,NA,NA,NA,1.08928571428571,13
"Illinois",1986,803,22.6,16370,0,1,0,0,24.7,NA,NA,NA,NA,NA,NA,NA,1.0929203539823,13
"Illinois",1987,802,22.5,17310,0,1,0,0,24.5,NA,NA,NA,NA,NA,NA,NA,1.08888888888889,13
"Illinois",1988,801,21.5,18669,0,1,0,0,23.3,NA,NA,NA,NA,NA,NA,NA,1.08372093023256,13
"Illinois",1989,800,21,19888,0,1,0,0,23,NA,NA,NA,NA,NA,NA,NA,1.0952380952381,13
"Illinois",1990,799,21,21025,0,1,0,0,22.9,NA,NA,NA,NA,NA,NA,NA,1.09047619047619,13
"Illinois",1991,798,21.1,21253,0,1,0,0,22.8,NA,NA,NA,NA,NA,NA,NA,1.08056872037915,13
"Illinois",1992,797,20.6,22724,0,0,0,1,22,NA,NA,NA,NA,NA,NA,NA,1.06796116504854,13
"Illinois",1993,796,21.2,23317,0,0,0,1,22.7,NA,NA,NA,NA,NA,NA,NA,1.07075471698113,13
"Illinois",1994,795,20,24349,0,0,0,1,21.5,NA,NA,NA,NA,NA,NA,NA,1.075,13
"Illinois",1995,794,20.3,25633,0,0,0,1,21.4,NA,NA,NA,NA,NA,NA,NA,1.05418719211823,13
"Illinois",1996,793,20.1,27066,0,0,0,1,21.7,NA,NA,NA,NA,NA,NA,NA,1.07960199004975,13
"Illinois",1997,792,18.7,28422,0,0,0,1,20.1,"#VALUE!",43.7132,17.8255,58.4935,47.2921,27.334,34.0212,1.07486631016043,13
"Illinois",1998,791,18.9,29930,0,0,0,1,20.1,"0.0065",0.2181,0.0754,0.1517,0.1922,0.2684,0.0877,1.06349206349206,13
"Illinois",1999,790,18.1,31068,0,0,0,1,19.2,NA,NA,NA,NA,NA,NA,NA,1.06077348066298,13
"Illinois",2000,789,18.7,33212,0,0,0,1,19.6,NA,NA,NA,NA,NA,NA,NA,1.04812834224599,13
"Illinois",2001,788,18.4,34299,0,0,0,1,19.5,NA,NA,NA,NA,NA,NA,NA,1.05978260869565,13
"Illinois",2002,787,19.8,34594,0,1,0,0,20.7,NA,NA,NA,NA,NA,NA,NA,1.04545454545455,13
"Illinois",2003,786,18,35212,0,1,0,0,18.7,NA,NA,NA,NA,NA,NA,NA,1.03888888888889,13
"Illinois",2004,785,16.8,36519,0,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.07142857142857,13
"Illinois",2005,784,16.9,37975,0,1,0,0,17.6,NA,NA,NA,NA,NA,NA,NA,1.0414201183432,13
"Illinois",2006,783,16.5,40365,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.04848484848485,13
"Illinois",2007,782,14.6,42513,0,1,0,0,15.3,NA,NA,NA,NA,NA,NA,NA,1.04794520547945,13
"Illinois",2008,781,16.6,43460,0,1,0,0,17.6,NA,NA,NA,NA,NA,NA,NA,1.06024096385542,13
"Illinois",2009,780,17.5,41180,0,1,0,0,18.4,NA,NA,NA,NA,NA,NA,NA,1.05142857142857,13
"Illinois",2010,779,15.6,42278,0,1,0,0,16.4,NA,NA,NA,NA,NA,NA,NA,1.05128205128205,13
"Illinois",2011,778,16.3,44194,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.06134969325153,13
"Illinois",2012,777,14.7,46029,0,1,0,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.06122448979592,13
"Illinois",2013,776,15.8,47047,0,1,0,0,16.4,NA,NA,NA,NA,NA,NA,NA,1.0379746835443,13
"Illinois",2014,775,15.2,49238,0,1,0,0,16.1,NA,NA,NA,NA,NA,NA,NA,1.05921052631579,13
"Kansas",1979,975,14.9,9251,0,0,1,0,19,NA,NA,NA,NA,NA,NA,NA,1.2751677852349,16
"Kansas",1980,974,13.7,10075,0,0,1,0,18.5,NA,NA,NA,NA,NA,NA,NA,1.35036496350365,16
"Kansas",1981,973,12.7,11342,0,0,1,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.22834645669291,16
"Kansas",1982,972,13.4,12213,0,0,1,0,17.4,NA,NA,NA,NA,NA,NA,NA,1.29850746268657,16
"Kansas",1983,971,14,12643,0,0,1,0,19.1,NA,NA,NA,NA,NA,NA,NA,1.36428571428571,16
"Kansas",1984,970,11.9,13827,0,0,1,0,16.1,NA,NA,NA,NA,NA,NA,NA,1.35294117647059,16
"Kansas",1985,969,13,14524,0,0,1,0,15.8,NA,NA,NA,NA,NA,NA,NA,1.21538461538462,16
"Kansas",1986,968,12.6,15193,0,0,1,0,15.3,NA,NA,NA,NA,NA,NA,NA,1.21428571428571,16
"Kansas",1987,967,12.5,15805,0,0,1,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.248,16
"Kansas",1988,966,12.4,16533,0,0,1,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.16935483870968,16
"Kansas",1989,965,12.5,17433,0,0,1,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.184,16
"Kansas",1990,964,11.5,18438,0,0,0,1,14.9,NA,NA,NA,NA,NA,NA,NA,1.29565217391304,16
"Kansas",1991,963,12.2,18934,0,0,0,1,15.5,NA,NA,NA,NA,NA,NA,NA,1.27049180327869,16
"Kansas",1992,962,11.6,20115,0,0,0,1,14.2,NA,NA,NA,NA,NA,NA,NA,1.22413793103448,16
"Kansas",1993,961,10,20853,0,0,0,1,12.7,NA,NA,NA,NA,NA,NA,NA,1.27,16
"Kansas",1994,960,10.1,21599,0,0,1,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.43564356435644,16
"Kansas",1995,959,10.3,22349,0,0,1,0,12.9,NA,NA,NA,NA,NA,NA,NA,1.25242718446602,16
"Kansas",1996,958,9.8,23688,0,0,1,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.27551020408163,16
"Kansas",1997,957,7.9,24958,0,0,1,0,10.4,"0.0092",0.1716,0.0762,0.2577,0.2036,0.1185,0.1633,1.31645569620253,16
"Kansas",1998,956,8,26221,0,0,1,0,9.8,"0.0052",0.209,0.0679,0.1571,0.1995,0.2666,0.0947,1.225,16
"Kansas",1999,955,9.9,26927,0,0,1,0,11.6,NA,NA,NA,NA,NA,NA,NA,1.17171717171717,16
"Kansas",2000,954,9.1,28253,0,0,1,0,11.3,NA,NA,NA,NA,NA,NA,NA,1.24175824175824,16
"Kansas",2001,953,9.3,29112,0,0,1,0,11.4,NA,NA,NA,NA,NA,NA,NA,1.2258064516129,16
"Kansas",2002,952,8.3,29248,0,0,1,0,10,NA,NA,NA,NA,NA,NA,NA,1.20481927710843,16
"Kansas",2003,951,8,30074,0,0,1,0,10.4,NA,NA,NA,NA,NA,NA,NA,1.3,16
"Kansas",2004,950,8.5,30843,0,0,1,0,10.9,NA,NA,NA,NA,NA,NA,NA,1.28235294117647,16
"Kansas",2005,949,7.1,32545,0,0,1,0,9.6,NA,NA,NA,NA,NA,NA,NA,1.35211267605634,16
"Kansas",2006,948,8.1,35690,0,0,1,0,9.4,NA,NA,NA,NA,NA,NA,NA,1.16049382716049,16
"Kansas",2007,947,7.1,38057,0,0,1,0,8.7,NA,NA,NA,NA,NA,NA,NA,1.22535211267606,16
"Kansas",2008,946,7.1,41257,0,0,1,0,8.8,NA,NA,NA,NA,NA,NA,NA,1.23943661971831,16
"Kansas",2009,945,6.2,39431,0,0,1,0,8.4,NA,NA,NA,NA,NA,NA,NA,1.35483870967742,16
"Kansas",2010,944,6.9,39960,0,0,1,0,9.2,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,16
"Kansas",2011,943,7.7,43015,0,0,1,0,10.2,NA,NA,NA,NA,NA,NA,NA,1.32467532467532,16
"Kansas",2012,942,6.9,45294,0,0,1,0,8.5,NA,NA,NA,NA,NA,NA,NA,1.23188405797101,16
"Kansas",2013,941,7.6,46174,0,0,1,0,8.5,NA,NA,NA,NA,NA,NA,NA,1.11842105263158,16
"Kansas",2014,940,7.5,47013,0,0,1,0,9.1,NA,NA,NA,NA,NA,NA,NA,1.21333333333333,16
"Maine",1979,1140,16.5,7636,0,0,0,1,19.5,NA,NA,NA,NA,NA,NA,NA,1.18181818181818,19
"Maine",1980,1139,21.4,8567,0,0,0,1,23.7,NA,NA,NA,NA,NA,NA,NA,1.10747663551402,19
"Maine",1981,1138,20.1,9401,0,0,0,1,21.5,NA,NA,NA,NA,NA,NA,NA,1.06965174129353,19
"Maine",1982,1137,20.6,10188,0,1,0,0,22.8,NA,NA,NA,NA,NA,NA,NA,1.10679611650485,19
"Maine",1983,1136,21.1,10896,0,1,0,0,24.1,NA,NA,NA,NA,NA,NA,NA,1.14218009478673,19
"Maine",1984,1135,19.2,11930,0,1,0,0,23.4,NA,NA,NA,NA,NA,NA,NA,1.21875,19
"Maine",1985,1134,17.3,12807,0,1,0,0,20.1,NA,NA,NA,NA,NA,NA,NA,1.16184971098266,19
"Maine",1986,1133,17,13779,0,1,0,0,19.2,NA,NA,NA,NA,NA,NA,NA,1.12941176470588,19
"Maine",1987,1132,19.4,14766,0,1,0,0,21.4,NA,NA,NA,NA,NA,NA,NA,1.10309278350515,19
"Maine",1988,1131,16.8,16013,0,1,0,0,18.7,NA,NA,NA,NA,NA,NA,NA,1.11309523809524,19
"Maine",1989,1130,15.4,17223,0,1,0,0,17.4,NA,NA,NA,NA,NA,NA,NA,1.12987012987013,19
"Maine",1990,1129,17.7,17756,0,1,0,0,21.5,NA,NA,NA,NA,NA,NA,NA,1.21468926553672,19
"Maine",1991,1128,18.5,17986,0,1,0,0,21.2,NA,NA,NA,NA,NA,NA,NA,1.14594594594595,19
"Maine",1992,1127,15.1,18833,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.14569536423841,19
"Maine",1993,1126,14.3,19395,0,1,0,0,16.2,NA,NA,NA,NA,NA,NA,NA,1.13286713286713,19
"Maine",1994,1125,15.7,20187,0,1,0,0,17.6,NA,NA,NA,NA,NA,NA,NA,1.12101910828025,19
"Maine",1995,1124,15.8,21053,0,1,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.14556962025316,19
"Maine",1996,1123,14.7,22139,0,1,0,0,16.6,NA,NA,NA,NA,NA,NA,NA,1.12925170068027,19
"Maine",1997,1122,13.7,23247,0,1,0,0,15.2,"0.0156",0.1609,0.0706,0.2426,0.2112,0.1232,0.176,1.10948905109489,19
"Maine",1998,1121,12.7,24805,0,1,0,0,14.5,"0.0087",0.1985,0.0611,0.1449,0.2136,0.2673,0.106,1.14173228346457,19
"Maine",1999,1120,15.7,25779,0,1,0,0,17.4,NA,NA,NA,NA,NA,NA,NA,1.10828025477707,19
"Maine",2000,1119,14.3,27491,0,0,0,1,16.8,NA,NA,NA,NA,NA,NA,NA,1.17482517482517,19
"Maine",2001,1118,13,28824,0,0,0,1,14.7,NA,NA,NA,NA,NA,NA,NA,1.13076923076923,19
"Maine",2002,1117,13.1,29572,0,1,0,0,15.2,NA,NA,NA,NA,NA,NA,NA,1.16030534351145,19
"Maine",2003,1116,12.9,30805,0,1,0,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.12403100775194,19
"Maine",2004,1115,11.3,32211,0,1,0,0,13.3,NA,NA,NA,NA,NA,NA,NA,1.17699115044248,19
"Maine",2005,1114,11.9,32925,0,1,0,0,13.7,NA,NA,NA,NA,NA,NA,NA,1.15126050420168,19
"Maine",2006,1113,12,34451,0,1,0,0,13.6,NA,NA,NA,NA,NA,NA,NA,1.13333333333333,19
"Maine",2007,1112,11.8,35686,0,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,1.1864406779661,19
"Maine",2008,1111,12.5,37163,0,1,0,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.184,19
"Maine",2009,1110,11.8,37157,0,1,0,0,13.8,NA,NA,NA,NA,NA,NA,NA,1.16949152542373,19
"Maine",2010,1109,11.7,38106,0,1,0,0,13.1,NA,NA,NA,NA,NA,NA,NA,1.11965811965812,19
"Maine",2011,1108,11.4,39690,0,1,0,0,13.6,NA,NA,NA,NA,NA,NA,NA,1.19298245614035,19
"Maine",2012,1107,11.6,40411,0,0,1,0,14.1,NA,NA,NA,NA,NA,NA,NA,1.21551724137931,19
"Maine",2013,1106,11.3,40329,0,0,1,0,13.3,NA,NA,NA,NA,NA,NA,NA,1.17699115044248,19
"Maine",2014,1105,11.1,41797,0,1,0,0,12.7,NA,NA,NA,NA,NA,NA,NA,1.14414414414414,19
"Maryland",1979,1195,24.5,10311,0,1,0,0,28.2,NA,NA,NA,NA,NA,NA,NA,1.15102040816327,20
"Maryland",1980,1194,22.6,11473,0,1,0,0,26.4,NA,NA,NA,NA,NA,NA,NA,1.16814159292035,20
"Maryland",1981,1193,26.1,12680,0,1,0,0,29.3,NA,NA,NA,NA,NA,NA,NA,1.12260536398467,20
"Maryland",1982,1192,22.4,13685,0,1,0,0,26,NA,NA,NA,NA,NA,NA,NA,1.16071428571429,20
"Maryland",1983,1191,18.7,14557,0,1,0,0,22.8,NA,NA,NA,NA,NA,NA,NA,1.2192513368984,20
"Maryland",1984,1190,18.4,15959,0,1,0,0,22.1,NA,NA,NA,NA,NA,NA,NA,1.20108695652174,20
"Maryland",1985,1189,16.8,17109,0,1,0,0,21,NA,NA,NA,NA,NA,NA,NA,1.25,20
"Maryland",1986,1188,16.3,18174,0,1,0,0,20.6,NA,NA,NA,NA,NA,NA,NA,1.2638036809816,20
"Maryland",1987,1187,15.8,19276,0,1,0,0,19.1,NA,NA,NA,NA,NA,NA,NA,1.20886075949367,20
"Maryland",1988,1186,15.7,20769,0,1,0,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.20382165605096,20
"Maryland",1989,1185,16.3,22127,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.16564417177914,20
"Maryland",1990,1184,14.7,23104,0,1,0,0,17.1,NA,NA,NA,NA,NA,NA,NA,1.16326530612245,20
"Maryland",1991,1183,14.3,23605,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.18881118881119,20
"Maryland",1992,1182,15.7,24503,0,1,0,0,17.9,NA,NA,NA,NA,NA,NA,NA,1.14012738853503,20
"Maryland",1993,1181,15.7,25239,0,1,0,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.13375796178344,20
"Maryland",1994,1180,16.1,26161,0,1,0,0,18.7,NA,NA,NA,NA,NA,NA,NA,1.16149068322981,20
"Maryland",1995,1179,15,27070,0,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.2,20
"Maryland",1996,1178,14.9,28119,0,1,0,0,17.5,NA,NA,NA,NA,NA,NA,NA,1.1744966442953,20
"Maryland",1997,1177,15.1,29432,0,1,0,0,17.5,"0.0107",0.1807,0.08,0.1978,0.2485,0.1208,0.1617,1.15894039735099,20
"Maryland",1998,1176,14.2,31483,0,1,0,0,16.3,"0.0059",0.178,0.0912,0.1191,0.2316,0.2764,0.0978,1.14788732394366,20
"Maryland",1999,1175,15.1,33036,0,1,0,0,18,NA,NA,NA,NA,NA,NA,NA,1.19205298013245,20
"Maryland",2000,1174,14.7,35591,0,1,0,0,16.9,NA,NA,NA,NA,NA,NA,NA,1.14965986394558,20
"Maryland",2001,1173,13.8,37076,0,1,0,0,16.5,NA,NA,NA,NA,NA,NA,NA,1.19565217391304,20
"Maryland",2002,1172,14.7,38035,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.15646258503401,20
"Maryland",2003,1171,14.3,39394,0,1,0,0,16.6,NA,NA,NA,NA,NA,NA,NA,1.16083916083916,20
"Maryland",2004,1170,10.9,41641,0,1,0,0,12.5,NA,NA,NA,NA,NA,NA,NA,1.14678899082569,20
"Maryland",2005,1169,13.4,43515,0,1,0,0,15.1,NA,NA,NA,NA,NA,NA,NA,1.12686567164179,20
"Maryland",2006,1168,13.2,45576,0,1,0,0,14.9,NA,NA,NA,NA,NA,NA,NA,1.12878787878788,20
"Maryland",2007,1167,12.9,47327,0,1,0,0,14.5,NA,NA,NA,NA,NA,NA,NA,1.12403100775194,20
"Maryland",2008,1166,12.7,49186,0,1,0,0,14.6,NA,NA,NA,NA,NA,NA,NA,1.1496062992126,20
"Maryland",2009,1165,12.7,48448,0,1,0,0,14.4,NA,NA,NA,NA,NA,NA,NA,1.13385826771654,20
"Maryland",2010,1164,11.6,49668,0,1,0,0,12.9,NA,NA,NA,NA,NA,NA,NA,1.11206896551724,20
"Maryland",2011,1163,12.5,51845,0,1,0,0,13.7,NA,NA,NA,NA,NA,NA,NA,1.096,20
"Maryland",2012,1162,10.6,52787,0,1,0,0,12.4,NA,NA,NA,NA,NA,NA,NA,1.16981132075472,20
"Maryland",2013,1161,11.6,52249,0,1,0,0,13.1,NA,NA,NA,NA,NA,NA,NA,1.12931034482759,20
"Maryland",2014,1160,11.9,53659,0,1,0,0,13.3,NA,NA,NA,NA,NA,NA,NA,1.11764705882353,20
"Massachusetts",1979,1250,24,9481,0,1,0,0,25.8,NA,NA,NA,NA,NA,NA,NA,1.075,21
"Massachusetts",1980,1249,23.3,10684,0,1,0,0,24.3,NA,NA,NA,NA,NA,NA,NA,1.04291845493562,21
"Massachusetts",1981,1248,26.6,11873,0,1,0,0,27.5,NA,NA,NA,NA,NA,NA,NA,1.03383458646617,21
"Massachusetts",1982,1247,25.2,13013,0,1,0,0,26.8,NA,NA,NA,NA,NA,NA,NA,1.06349206349206,21
"Massachusetts",1983,1246,23.8,14044,0,1,0,0,26.1,NA,NA,NA,NA,NA,NA,NA,1.09663865546218,21
"Massachusetts",1984,1245,21.4,15739,0,1,0,0,23.5,NA,NA,NA,NA,NA,NA,NA,1.0981308411215,21
"Massachusetts",1985,1244,18.5,16893,0,1,0,0,20.5,NA,NA,NA,NA,NA,NA,NA,1.10810810810811,21
"Massachusetts",1986,1243,17.6,18152,0,1,0,0,19.1,NA,NA,NA,NA,NA,NA,NA,1.08522727272727,21
"Massachusetts",1987,1242,17.8,19552,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.06741573033708,21
"Massachusetts",1988,1241,18.6,21358,0,1,0,0,19.7,NA,NA,NA,NA,NA,NA,NA,1.05913978494624,21
"Massachusetts",1989,1240,17.6,22477,0,1,0,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.07386363636364,21
"Massachusetts",1990,1239,17.7,23118,0,1,0,0,19,NA,NA,NA,NA,NA,NA,NA,1.07344632768362,21
"Massachusetts",1991,1238,17.6,23486,0,1,0,0,18.9,NA,NA,NA,NA,NA,NA,NA,1.07386363636364,21
"Massachusetts",1992,1237,17.1,24628,0,1,0,0,18.5,NA,NA,NA,NA,NA,NA,NA,1.08187134502924,21
"Massachusetts",1993,1236,17.3,25471,0,1,0,0,18.6,NA,NA,NA,NA,NA,NA,NA,1.07514450867052,21
"Massachusetts",1994,1235,16,26607,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.08125,21
"Massachusetts",1995,1234,16.2,27964,0,1,0,0,17.8,NA,NA,NA,NA,NA,NA,NA,1.09876543209877,21
"Massachusetts",1996,1233,15.5,29545,0,1,0,0,17,NA,NA,NA,NA,NA,NA,NA,1.09677419354839,21
"Massachusetts",1997,1232,15.2,31180,0,1,0,0,16.7,"0.0088",0.1774,0.0884,0.1859,0.2562,0.1164,0.1668,1.09868421052632,21
"Massachusetts",1998,1231,16.1,32914,0,1,0,0,17.5,"0.0051",0.1865,0.0879,0.1136,0.2423,0.2663,0.0983,1.08695652173913,21
"Massachusetts",1999,1230,16.4,34967,0,1,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,1.05487804878049,21
"Massachusetts",2000,1229,14.4,38594,0,1,0,0,15.8,NA,NA,NA,NA,NA,NA,NA,1.09722222222222,21
"Massachusetts",2001,1228,14.9,39872,0,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,1.0738255033557,21
"Massachusetts",2002,1227,14.5,39540,0,1,0,0,15.7,NA,NA,NA,NA,NA,NA,NA,1.08275862068966,21
"Massachusetts",2003,1226,14.3,40267,0,1,0,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.09090909090909,21
"Massachusetts",2004,1225,13.5,42407,0,1,0,0,14.8,NA,NA,NA,NA,NA,NA,NA,1.0962962962963,21
"Massachusetts",2005,1224,13.9,44371,0,1,0,0,14.9,NA,NA,NA,NA,NA,NA,NA,1.07194244604317,21
"Massachusetts",2006,1223,14.5,47750,0,1,0,0,15.4,NA,NA,NA,NA,NA,NA,NA,1.06206896551724,21
"Massachusetts",2007,1222,13.2,50085,0,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,1.06060606060606,21
"Massachusetts",2008,1221,15.8,51810,0,1,0,0,16.9,NA,NA,NA,NA,NA,NA,NA,1.06962025316456,21
"Massachusetts",2009,1220,16.7,50772,0,1,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,1.08383233532934,21
"Massachusetts",2010,1219,14.5,52894,0,1,0,0,15.6,NA,NA,NA,NA,NA,NA,NA,1.07586206896552,21
"Massachusetts",2011,1218,14.7,54812,0,1,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,1.05442176870748,21
"Massachusetts",2012,1217,14.4,56669,0,1,0,0,16.3,NA,NA,NA,NA,NA,NA,NA,1.13194444444444,21
"Massachusetts",2013,1216,13.6,56628,0,1,0,0,14.6,NA,NA,NA,NA,NA,NA,NA,1.07352941176471,21
"Massachusetts",2014,1215,13.7,58924,0,1,0,0,14.7,NA,NA,NA,NA,NA,NA,NA,1.07299270072993,21
"Minnesota",1979,1360,27.8,9360,0,0,0,1,30.8,NA,NA,NA,NA,NA,NA,NA,1.10791366906475,23
"Minnesota",1980,1359,26.5,10282,0,0,0,1,28.3,NA,NA,NA,NA,NA,NA,NA,1.06792452830189,23
"Minnesota",1981,1358,20.2,11321,0,0,0,1,22,NA,NA,NA,NA,NA,NA,NA,1.08910891089109,23
"Minnesota",1982,1357,21.9,12070,0,1,0,0,24.2,NA,NA,NA,NA,NA,NA,NA,1.10502283105023,23
"Minnesota",1983,1356,23.6,12696,0,1,0,0,26.3,NA,NA,NA,NA,NA,NA,NA,1.11440677966102,23
"Minnesota",1984,1355,23.1,14351,0,0,0,1,25.8,NA,NA,NA,NA,NA,NA,NA,1.11688311688312,23
"Minnesota",1985,1354,23,15143,0,0,0,1,25.6,NA,NA,NA,NA,NA,NA,NA,1.11304347826087,23
"Minnesota",1986,1353,22,15937,0,0,0,1,23.8,NA,NA,NA,NA,NA,NA,NA,1.08181818181818,23
"Minnesota",1987,1352,23.7,16878,0,0,0,1,25.3,NA,NA,NA,NA,NA,NA,NA,1.06751054852321,23
"Minnesota",1988,1351,21.1,17556,0,1,0,0,23.1,NA,NA,NA,NA,NA,NA,NA,1.09478672985782,23
"Minnesota",1989,1350,20.4,18992,0,1,0,0,22,NA,NA,NA,NA,NA,NA,NA,1.07843137254902,23
"Minnesota",1990,1349,20.6,19935,0,1,0,0,22.4,NA,NA,NA,NA,NA,NA,NA,1.0873786407767,23
"Minnesota",1991,1348,21.9,20322,0,1,0,0,23.4,NA,NA,NA,NA,NA,NA,NA,1.06849315068493,23
"Minnesota",1992,1347,22.6,21581,0,1,0,0,23.7,NA,NA,NA,NA,NA,NA,NA,1.04867256637168,23
"Minnesota",1993,1346,21.6,21947,0,1,0,0,23.2,NA,NA,NA,NA,NA,NA,NA,1.07407407407407,23
"Minnesota",1994,1345,19.8,23242,0,1,0,0,21.2,NA,NA,NA,NA,NA,NA,NA,1.07070707070707,23
"Minnesota",1995,1344,20.6,24320,0,1,0,0,21.9,NA,NA,NA,NA,NA,NA,NA,1.0631067961165,23
"Minnesota",1996,1343,20.7,25932,0,1,0,0,21.7,NA,NA,NA,NA,NA,NA,NA,1.04830917874396,23
"Minnesota",1997,1342,20.1,27087,0,1,0,0,21.2,"0.0083",0.166,0.067,0.243,0.2204,0.1292,0.1659,1.0547263681592,23
